InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,LineItemTotal
538815,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2.0,2023-05-13 00:31:10,4.11,12792,8.22
538815,84406B,CREAM CUPID HEARTS COAT HANGER,2.0,2023-05-13 00:31:10,2.66,12792,5.32
538815,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-05-13 00:31:10,1.99,12792,1.99
538815,20727,LUNCH BAG BLACK SKULL.,2.0,2023-05-13 00:31:10,1.66,12792,3.32
538816,20725,LUNCH BAG RED RETROSPOT,1.0,2023-09-27 05:37:11,1.72,12877,1.72
538816,85099F,JUMBO BAG STRAWBERRY,4.0,2023-09-27 05:37:11,1.93,12877,7.72
538816,22384,LUNCH BAG PINK POLKADOT,6.0,2023-09-27 05:37:11,1.63,12877,9.78
538816,22383,LUNCH BAG SUKI DESIGN,3.0,2023-09-27 05:37:11,1.61,12877,4.83
538816,22749,POPPY'S PLAYHOUSE LIVINGROOM,1.0,2023-09-27 05:37:11,2.04,12877,2.04
538817,85099F,JUMBO BAG STRAWBERRY,2.0,2023-11-16 23:01:15,1.93,12899,3.86
538818,22386,JUMBO BAG PINK POLKADOT,1.0,2023-11-28 11:57:36,1.97,12854,1.97
538819,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1.0,2023-10-19 00:25:44,4.45,12736,4.45
538819,20725,LUNCH BAG RED RETROSPOT,6.0,2023-10-19 00:25:44,1.71,12736,10.26
538819,22384,LUNCH BAG PINK POLKADOT,3.0,2023-10-19 00:25:44,1.61,12736,4.83
538820,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2.0,2023-05-20 10:31:09,2.48,13007,4.96
538820,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-05-20 10:31:09,3.44,13007,3.44
538820,85099F,JUMBO BAG STRAWBERRY,1.0,2023-05-20 10:31:09,1.99,13007,1.99
538821,22633,HAND WARMER UNION JACK,3.0,2023-06-30 05:18:54,1.77,13138,5.31
538823,85099F,JUMBO BAG STRAWBERRY,3.0,2023-10-21 00:47:04,1.88,12729,5.64
538823,20727,LUNCH BAG BLACK SKULL.,1.0,2023-10-21 00:47:04,1.67,12729,1.67
538824,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-06-26 03:37:27,2.03,12835,2.03
538824,84406B,CREAM CUPID HEARTS COAT HANGER,1.0,2023-06-26 03:37:27,2.82,12835,2.82
538824,20726,LUNCH BAG WOODLAND,1.0,2023-06-26 03:37:27,1.73,12835,1.73
538824,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3.0,2023-06-26 03:37:27,2.54,12835,7.62
538825,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4.0,2023-04-20 02:17:52,3.53,12998,14.12
538825,22383,LUNCH BAG SUKI DESIGN,3.0,2023-04-20 02:17:52,1.67,12998,5.01
538825,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-04-20 02:17:52,2.14,12998,2.14
538826,22382,LUNCH BAG SPACEBOY DESIGN,2.0,2023-08-08 02:41:45,1.68,12877,3.36
538826,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-08-08 02:41:45,2.02,12877,2.02
538826,21931,JUMBO STORAGE BAG SUKI,1.0,2023-08-08 02:41:45,1.89,12877,1.89
538826,22386,JUMBO BAG PINK POLKADOT,6.0,2023-08-08 02:41:45,1.99,12877,11.94
538827,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2.0,2023-11-12 04:11:46,2.53,12607,5.06
538827,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6.0,2023-11-12 04:11:46,2.05,12607,12.3
538827,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3.0,2023-11-12 04:11:46,4.35,12607,13.05
538828,20728,LUNCH BAG CARS BLUE,1.0,2023-08-16 18:51:21,1.73,12958,1.73
538828,71053,WHITE METAL LANTERN,3.0,2023-08-16 18:51:21,3.23,12958,9.69
538828,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-08-16 18:51:21,2.02,12958,2.02
538828,20725,LUNCH BAG RED RETROSPOT,4.0,2023-08-16 18:51:21,1.66,12958,6.64
538828,84406B,CREAM CUPID HEARTS COAT HANGER,2.0,2023-08-16 18:51:21,2.78,12958,5.56
538829,22632,HAND WARMER RED POLKA DOT,2.0,2023-10-23 17:12:54,1.76,12758,3.52
538830,21931,JUMBO STORAGE BAG SUKI,4.0,2023-04-14 09:23:07,1.96,12877,7.84
538831,22383,LUNCH BAG SUKI DESIGN,2.0,2023-08-06 07:56:13,1.63,12877,3.26
538831,84879,ASSORTED COLOUR BIRD ORNAMENT,2.0,2023-08-06 07:56:13,1.61,12877,3.22
538832,22749,POPPY'S PLAYHOUSE LIVINGROOM,3.0,2023-07-04 01:43:19,2.0,12596,6.0
538834,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.0,2023-05-17 23:44:39,2.65,12927,5.3
538834,85099B,JUMBO BAG RED RETROSPOT,1.0,2023-05-17 23:44:39,1.98,12927,1.98
538834,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-05-17 23:44:39,3.46,12927,3.46
538835,84406B,CREAM CUPID HEARTS COAT HANGER,1.0,2023-07-31 04:57:38,2.77,13094,2.77
538835,47566,PARTY BUNTING,1.0,2023-07-31 04:57:38,4.42,13094,4.42
538836,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2.0,2023-10-16 07:29:06,4.05,12877,8.1
538836,22386,JUMBO BAG PINK POLKADOT,4.0,2023-10-16 07:29:06,1.93,12877,7.72
538836,20725,LUNCH BAG RED RETROSPOT,1.0,2023-10-16 07:29:06,1.71,12877,1.71
538837,22632,HAND WARMER RED POLKA DOT,3.0,2023-08-22 10:25:52,1.77,12745,5.31
538838,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2.0,2023-10-22 01:38:40,4.4,13025,8.8
538838,20727,LUNCH BAG BLACK SKULL.,3.0,2023-10-22 01:38:40,1.67,13025,5.01
538839,22382,LUNCH BAG SPACEBOY DESIGN,2.0,2023-10-31 13:17:16,1.61,12878,3.22
538839,84406B,CREAM CUPID HEARTS COAT HANGER,1.0,2023-10-31 13:17:16,2.73,12878,2.73
538840,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6.0,2023-11-26 21:47:41,2.44,12978,14.64
538840,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6.0,2023-11-26 21:47:41,1.85,12978,11.1
538840,47566,PARTY BUNTING,1.0,2023-11-26 21:47:41,4.7,12978,4.7
538840,20727,LUNCH BAG BLACK SKULL.,3.0,2023-11-26 21:47:41,1.66,12978,4.98
538841,22749,POPPY'S PLAYHOUSE LIVINGROOM,1.0,2023-04-12 02:18:17,2.01,12438,2.01
538841,85099B,JUMBO BAG RED RETROSPOT,2.0,2023-04-12 02:18:17,1.86,12438,3.72
538841,71053,WHITE METAL LANTERN,1.0,2023-04-12 02:18:17,3.56,12438,3.56
538842,22382,LUNCH BAG SPACEBOY DESIGN,1.0,2023-07-29 15:08:17,1.62,12878,1.62
538842,20725,LUNCH BAG RED RETROSPOT,1.0,2023-07-29 15:08:17,1.68,12878,1.68
538842,20727,LUNCH BAG BLACK SKULL.,3.0,2023-07-29 15:08:17,1.64,12878,4.92
538843,20726,LUNCH BAG WOODLAND,6.0,2023-09-11 09:13:30,1.63,12815,9.78
538843,22310,IVORY KNITTED MUG COSY,3.0,2023-09-11 09:13:30,1.63,12815,4.89
538843,22749,POPPY'S PLAYHOUSE LIVINGROOM,6.0,2023-09-11 09:13:30,2.02,12815,12.12
538843,22632,HAND WARMER RED POLKA DOT,4.0,2023-09-11 09:13:30,1.86,12815,7.44
538843,22383,LUNCH BAG SUKI DESIGN,1.0,2023-09-11 09:13:30,1.66,12815,1.66
538844,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.0,2023-08-13 05:42:15,1.92,12722,3.84
538844,22632,HAND WARMER RED POLKA DOT,2.0,2023-08-13 05:42:15,1.78,12722,3.56
538844,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3.0,2023-08-13 05:42:15,4.31,12722,12.93
538844,20726,LUNCH BAG WOODLAND,1.0,2023-08-13 05:42:15,1.6,12722,1.6
538846,71053,WHITE METAL LANTERN,6.0,2023-08-17 01:48:05,3.31,13070,19.86
538846,22633,HAND WARMER UNION JACK,3.0,2023-08-17 01:48:05,1.83,13070,5.49
538847,22749,POPPY'S PLAYHOUSE LIVINGROOM,6.0,2023-05-12 01:54:56,2.11,12857,12.66
538847,22384,LUNCH BAG PINK POLKADOT,2.0,2023-05-12 01:54:56,1.66,12857,3.32
538847,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3.0,2023-05-12 01:54:56,4.19,12857,12.57
538847,22386,JUMBO BAG PINK POLKADOT,6.0,2023-05-12 01:54:56,1.93,12857,11.58
538849,22310,IVORY KNITTED MUG COSY,2.0,2023-10-18 18:30:53,1.58,12544,3.16
538850,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.0,2023-08-21 09:07:34,1.91,12877,3.82
538851,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-10-15 17:14:45,3.36,12877,3.36
538851,22310,IVORY KNITTED MUG COSY,2.0,2023-10-15 17:14:45,1.66,12877,3.32
538851,22383,LUNCH BAG SUKI DESIGN,3.0,2023-10-15 17:14:45,1.69,12877,5.07
538851,22384,LUNCH BAG PINK POLKADOT,3.0,2023-10-15 17:14:45,1.57,12877,4.71
538852,22633,HAND WARMER UNION JACK,4.0,2023-07-30 19:29:54,1.92,12810,7.68
538852,22748,POPPY'S PLAYHOUSE KITCHEN,2.0,2023-07-30 19:29:54,2.15,12810,4.3
538853,22382,LUNCH BAG SPACEBOY DESIGN,1.0,2023-08-03 15:33:18,1.59,12607,1.59
538853,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2.0,2023-08-03 15:33:18,2.66,12607,5.32
538853,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-08-03 15:33:18,3.54,12607,3.54
538853,20727,LUNCH BAG BLACK SKULL.,2.0,2023-08-03 15:33:18,1.72,12607,3.44
538853,22386,JUMBO BAG PINK POLKADOT,1.0,2023-08-03 15:33:18,1.96,12607,1.96
538853,22632,HAND WARMER RED POLKA DOT,1.0,2023-08-03 15:33:18,1.83,12607,1.83
538854,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2023-12-07 03:30:51,3.52,12878,3.52
538854,22310,IVORY KNITTED MUG COSY,3.0,2023-12-07 03:30:51,1.68,12878,5.04
538854,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3.0,2023-12-07 03:30:51,4.09,12878,12.27
538854,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-12-07 03:30:51,2.1,12878,2.1
538854,20727,LUNCH BAG BLACK SKULL.,2.0,2023-12-07 03:30:51,1.58,12878,3.16
538855,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2.0,2023-12-08 21:17:13,4.39,13030,8.78
538855,22383,LUNCH BAG SUKI DESIGN,2.0,2023-12-08 21:17:13,1.67,13030,3.34
538855,20725,LUNCH BAG RED RETROSPOT,4.0,2023-12-08 21:17:13,1.67,13030,6.68
538855,20728,LUNCH BAG CARS BLUE,4.0,2023-12-08 21:17:13,1.73,13030,6.92
538856,84879,ASSORTED COLOUR BIRD ORNAMENT,1.0,2023-05-21 02:49:57,1.76,12607,1.76
538856,85099F,JUMBO BAG STRAWBERRY,1.0,2023-05-21 02:49:57,1.97,12607,1.97
538856,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2.0,2023-05-21 02:49:57,4.16,12607,8.32
538856,20727,LUNCH BAG BLACK SKULL.,1.0,2023-05-21 02:49:57,1.7,12607,1.7
538857,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2023-07-28 14:06:01,2.47,12415,2.47
538857,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1.0,2023-07-28 14:06:01,2.55,12415,2.55
538857,21931,JUMBO STORAGE BAG SUKI,1.0,2023-07-28 14:06:01,1.9,12415,1.9
538857,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2.0,2023-07-28 14:06:01,3.51,12415,7.02
538857,22386,JUMBO BAG PINK POLKADOT,4.0,2023-07-28 14:06:01,2.05,12415,8.2
538859,85099B,JUMBO BAG RED RETROSPOT,3.0,2023-06-20 03:57:45,1.91,12364,5.73
538859,84406B,CREAM CUPID HEARTS COAT HANGER,1.0,2023-06-20 03:57:45,2.69,12364,2.69
538859,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2.0,2023-06-20 03:57:45,3.43,12364,6.86
538860,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4.0,2023-09-13 13:50:08,4.36,12587,17.44
538860,21931,JUMBO STORAGE BAG SUKI,3.0,2023-09-13 13:50:08,2.02,12587,6.06
538860,20728,LUNCH BAG CARS BLUE,4.0,2023-09-13 13:50:08,1.6,12587,6.4
538860,47566,PARTY BUNTING,6.0,2023-09-13 13:50:08,4.88,12587,29.28
538861,20726,LUNCH BAG WOODLAND,3.0,2023-10-31 10:14:22,1.67,12396,5.01
538861,22386,JUMBO BAG PINK POLKADOT,4.0,2023-10-31 10:14:22,1.88,12396,7.52
538862,22748,POPPY'S PLAYHOUSE KITCHEN,6.0,2023-08-17 06:35:44,2.13,12878,12.78
538862,71053,WHITE METAL LANTERN,4.0,2023-08-17 06:35:44,3.29,12878,13.16
538862,22632,HAND WARMER RED POLKA DOT,6.0,2023-08-17 06:35:44,1.9,12878,11.4
538862,20727,LUNCH BAG BLACK SKULL.,4.0,2023-08-17 06:35:44,1.57,12878,6.28
538862,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4.0,2023-08-17 06:35:44,2.66,12878,10.64
538864,84029E,RED WOOLLY HOTTIE WHITE HEART.,2.0,2023-09-13 05:33:35,3.49,12729,6.98
538864,21931,JUMBO STORAGE BAG SUKI,2.0,2023-09-13 05:33:35,2.0,12729,4.0
538864,22382,LUNCH BAG SPACEBOY DESIGN,1.0,2023-09-13 05:33:35,1.58,12729,1.58
538865,20728,LUNCH BAG CARS BLUE,1.0,2023-05-09 23:10:44,1.73,12607,1.73
538865,22382,LUNCH BAG SPACEBOY DESIGN,2.0,2023-05-09 23:10:44,1.64,12607,3.28
538865,84879,ASSORTED COLOUR BIRD ORNAMENT,2.0,2023-05-09 23:10:44,1.72,12607,3.44
538866,22633,HAND WARMER UNION JACK,1.0,2023-06-14 01:16:26,1.89,12921,1.89
538866,22745,POPPY'S PLAYHOUSE BEDROOM,3.0,2023-06-14 01:16:26,2.17,12921,6.51
538866,85099F,JUMBO BAG STRAWBERRY,2.0,2023-06-14 01:16:26,1.93,12921,3.86
538866,22749,POPPY'S PLAYHOUSE LIVINGROOM,6.0,2023-06-14 01:16:26,2.16,12921,12.96
538866,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2.0,2023-06-14 01:16:26,3.46,12921,6.92
538866,22748,POPPY'S PLAYHOUSE KITCHEN,4.0,2023-06-14 01:16:26,2.04,12921,8.16
538867,20728,LUNCH BAG CARS BLUE,1.0,2023-12-06 06:06:05,1.57,13117,1.57
538867,20727,LUNCH BAG BLACK SKULL.,4.0,2023-12-06 06:06:05,1.66,13117,6.64
538867,20726,LUNCH BAG WOODLAND,1.0,2023-12-06 06:06:05,1.67,13117,1.67
538867,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4.0,2023-12-06 06:06:05,3.35,13117,13.4
538868,22386,JUMBO BAG PINK POLKADOT,4.0,2023-08-13 01:34:21,1.87,12736,7.48
538868,22384,LUNCH BAG PINK POLKADOT,3.0,2023-08-13 01:34:21,1.68,12736,5.04
538868,20726,LUNCH BAG WOODLAND,3.0,2023-08-13 01:34:21,1.61,12736,4.83
538868,22749,POPPY'S PLAYHOUSE LIVINGROOM,1.0,2023-08-13 01:34:21,2.04,12736,2.04
538868,22383,LUNCH BAG SUKI DESIGN,2.0,2023-08-13 01:34:21,1.72,12736,3.44
538868,22748,POPPY'S PLAYHOUSE KITCHEN,2.0,2023-08-13 01:34:21,2.08,12736,4.16
538869,71053,WHITE METAL LANTERN,1.0,2023-09-12 16:13:23,3.56,12592,3.56
538870,20728,LUNCH BAG CARS BLUE,2.0,2023-07-11 23:06:54,1.64,12877,3.28
538870,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6.0,2023-07-11 23:06:54,1.97,12877,11.82
538871,20726,LUNCH BAG WOODLAND,4.0,2023-11-16 18:02:54,1.59,12757,6.36
538871,22749,POPPY'S PLAYHOUSE LIVINGROOM,6.0,2023-11-16 18:02:54,2.12,12757,12.72
538871,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-11-16 18:02:54,4.13,12757,4.13
538872,22383,LUNCH BAG SUKI DESIGN,3.0,2023-09-13 11:42:20,1.73,12453,5.19
538872,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6.0,2023-09-13 11:42:20,2.5,12453,15.0
538873,22310,IVORY KNITTED MUG COSY,3.0,2023-05-11 05:09:10,1.58,12821,4.74
538874,85099B,JUMBO BAG RED RETROSPOT,1.0,2023-06-23 04:32:34,1.94,12594,1.94
538875,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-10-27 17:01:13,2.13,12729,2.13
538875,85099F,JUMBO BAG STRAWBERRY,6.0,2023-10-27 17:01:13,1.89,12729,11.34
538876,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.0,2023-09-22 18:18:59,2.64,12357,5.28
538876,84406B,CREAM CUPID HEARTS COAT HANGER,1.0,2023-09-22 18:18:59,2.72,12357,2.72
538876,20725,LUNCH BAG RED RETROSPOT,2.0,2023-09-22 18:18:59,1.61,12357,3.22
538876,22384,LUNCH BAG PINK POLKADOT,4.0,2023-09-22 18:18:59,1.65,12357,6.6
538877,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-08-26 10:49:16,1.94,12999,1.94
538877,20726,LUNCH BAG WOODLAND,1.0,2023-08-26 10:49:16,1.66,12999,1.66
538877,85099F,JUMBO BAG STRAWBERRY,2.0,2023-08-26 10:49:16,1.88,12999,3.76
538877,22382,LUNCH BAG SPACEBOY DESIGN,1.0,2023-08-26 10:49:16,1.58,12999,1.58
538877,22748,POPPY'S PLAYHOUSE KITCHEN,2.0,2023-08-26 10:49:16,2.01,12999,4.02
538878,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-11-11 06:35:58,4.14,12704,4.14
538878,22386,JUMBO BAG PINK POLKADOT,3.0,2023-11-11 06:35:58,1.88,12704,5.64
538879,84879,ASSORTED COLOUR BIRD ORNAMENT,2.0,2023-03-16 00:21:32,1.7,12792,3.4
538880,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2.0,2023-09-29 22:59:08,4.21,13007,8.42
538881,20728,LUNCH BAG CARS BLUE,3.0,2023-03-23 00:03:52,1.68,13073,5.04
538881,85099B,JUMBO BAG RED RETROSPOT,4.0,2023-03-23 00:03:52,1.99,13073,7.96
538881,22384,LUNCH BAG PINK POLKADOT,1.0,2023-03-23 00:03:52,1.68,13073,1.68
538882,47566,PARTY BUNTING,2.0,2023-11-09 18:35:13,4.43,12572,8.86
538883,22745,POPPY'S PLAYHOUSE BEDROOM,2.0,2023-07-07 16:40:25,2.04,12864,4.08
538883,71053,WHITE METAL LANTERN,1.0,2023-07-07 16:40:25,3.52,12864,3.52
538883,20728,LUNCH BAG CARS BLUE,4.0,2023-07-07 16:40:25,1.62,12864,6.48
538883,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-07-07 16:40:25,4.18,12864,4.18
538883,22382,LUNCH BAG SPACEBOY DESIGN,3.0,2023-07-07 16:40:25,1.72,12864,5.16
538885,85099B,JUMBO BAG RED RETROSPOT,1.0,2023-07-05 17:22:11,1.86,12877,1.86
538885,84406B,CREAM CUPID HEARTS COAT HANGER,1.0,2023-07-05 17:22:11,2.78,12877,2.78
538885,22386,JUMBO BAG PINK POLKADOT,1.0,2023-07-05 17:22:11,1.91,12877,1.91
538885,71053,WHITE METAL LANTERN,2.0,2023-07-05 17:22:11,3.49,12877,6.98
538887,20726,LUNCH BAG WOODLAND,3.0,2023-02-16 13:28:54,1.57,12659,4.71
538887,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2.0,2023-02-16 13:28:54,2.63,12659,5.26
538887,22382,LUNCH BAG SPACEBOY DESIGN,2.0,2023-02-16 13:28:54,1.63,12659,3.26
538887,85099F,JUMBO BAG STRAWBERRY,4.0,2023-02-16 13:28:54,1.93,12659,7.72
538887,20727,LUNCH BAG BLACK SKULL.,4.0,2023-02-16 13:28:54,1.7,12659,6.8
538887,22633,HAND WARMER UNION JACK,2.0,2023-02-16 13:28:54,1.87,12659,3.74
538888,20725,LUNCH BAG RED RETROSPOT,2.0,2023-11-12 04:10:29,1.7,12594,3.4
538888,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1.0,2023-11-12 04:10:29,2.58,12594,2.58
538888,20726,LUNCH BAG WOODLAND,3.0,2023-11-12 04:10:29,1.68,12594,5.04
538888,22749,POPPY'S PLAYHOUSE LIVINGROOM,1.0,2023-11-12 04:10:29,2.13,12594,2.13
538888,47566,PARTY BUNTING,2.0,2023-11-12 04:10:29,4.73,12594,9.46
538889,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-10-04 12:55:28,3.48,12927,3.48
538890,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-08-23 03:24:50,3.55,13030,3.55
538891,47566,PARTY BUNTING,3.0,2023-10-31 06:42:16,4.63,13063,13.89
538892,84879,ASSORTED COLOUR BIRD ORNAMENT,1.0,2023-08-22 04:18:38,1.75,12774,1.75
538892,85099B,JUMBO BAG RED RETROSPOT,4.0,2023-08-22 04:18:38,2.01,12774,8.04
538892,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2.0,2023-08-22 04:18:38,4.2,12774,8.4
538893,71053,WHITE METAL LANTERN,4.0,2023-03-01 13:07:48,3.25,12357,13.0
538893,85099F,JUMBO BAG STRAWBERRY,1.0,2023-03-01 13:07:48,1.95,12357,1.95
538893,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-03-01 13:07:48,2.1,12357,2.1
538893,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2.0,2023-03-01 13:07:48,4.31,12357,8.62
538894,20727,LUNCH BAG BLACK SKULL.,4.0,2023-10-11 22:57:38,1.59,12670,6.36
538894,22633,HAND WARMER UNION JACK,1.0,2023-10-11 22:57:38,1.84,12670,1.84
538894,47566,PARTY BUNTING,1.0,2023-10-11 22:57:38,4.47,12670,4.47
538894,84879,ASSORTED COLOUR BIRD ORNAMENT,3.0,2023-10-11 22:57:38,1.73,12670,5.19
538895,20727,LUNCH BAG BLACK SKULL.,4.0,2023-09-29 07:43:53,1.58,12670,6.32
538895,22383,LUNCH BAG SUKI DESIGN,2.0,2023-09-29 07:43:53,1.61,12670,3.22
538895,84029E,RED WOOLLY HOTTIE WHITE HEART.,2.0,2023-09-29 07:43:53,3.24,12670,6.48
538896,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2.0,2023-12-04 17:51:27,2.61,12845,5.22
538896,20727,LUNCH BAG BLACK SKULL.,3.0,2023-12-04 17:51:27,1.71,12845,5.13
538896,22382,LUNCH BAG SPACEBOY DESIGN,3.0,2023-12-04 17:51:27,1.65,12845,4.95
538896,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2.0,2023-12-04 17:51:27,4.15,12845,8.3
538896,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.0,2023-12-04 17:51:27,2.01,12845,4.02
538898,22745,POPPY'S PLAYHOUSE BEDROOM,6.0,2023-06-26 06:03:18,2.2,13055,13.2
538898,22386,JUMBO BAG PINK POLKADOT,2.0,2023-06-26 06:03:18,2.0,13055,4.0
538898,47566,PARTY BUNTING,1.0,2023-06-26 06:03:18,4.68,13055,4.68
538898,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2.0,2023-06-26 06:03:18,4.05,13055,8.1
538899,21931,JUMBO STORAGE BAG SUKI,2.0,2023-06-18 10:04:20,2.03,12821,4.06
538899,84029E,RED WOOLLY HOTTIE WHITE HEART.,4.0,2023-06-18 10:04:20,3.47,12821,13.88
538899,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2023-06-18 10:04:20,2.45,12821,2.45
538900,21931,JUMBO STORAGE BAG SUKI,6.0,2023-02-10 13:32:28,1.97,13030,11.82
538900,22749,POPPY'S PLAYHOUSE LIVINGROOM,1.0,2023-02-10 13:32:28,2.16,13030,2.16
538900,20728,LUNCH BAG CARS BLUE,3.0,2023-02-10 13:32:28,1.66,13030,4.98
538901,20727,LUNCH BAG BLACK SKULL.,6.0,2023-07-27 21:05:31,1.62,12999,9.72
538901,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-07-27 21:05:31,3.41,12999,3.41
538902,71053,WHITE METAL LANTERN,2.0,2023-11-09 20:19:42,3.24,12736,6.48
538902,21931,JUMBO STORAGE BAG SUKI,2.0,2023-11-09 20:19:42,1.92,12736,3.84
538902,20727,LUNCH BAG BLACK SKULL.,4.0,2023-11-09 20:19:42,1.64,12736,6.56
538902,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6.0,2023-11-09 20:19:42,1.96,12736,11.76
538902,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-11-09 20:19:42,2.04,12736,2.04
538905,85099B,JUMBO BAG RED RETROSPOT,3.0,2023-09-20 02:28:25,2.04,12347,6.12
538905,47566,PARTY BUNTING,2.0,2023-09-20 02:28:25,4.54,12347,9.08
538905,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3.0,2023-09-20 02:28:25,2.6,12347,7.8
538905,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4.0,2023-09-20 02:28:25,1.94,12347,7.76
538906,22749,POPPY'S PLAYHOUSE LIVINGROOM,2.0,2023-11-03 04:36:04,2.07,13017,4.14
538906,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2.0,2023-11-03 04:36:04,4.39,13017,8.78
538906,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-11-03 04:36:04,1.94,13017,1.94
538906,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-11-03 04:36:04,4.38,13017,4.38
538907,22745,POPPY'S PLAYHOUSE BEDROOM,1.0,2023-10-03 19:45:10,2.07,12490,2.07
538907,22384,LUNCH BAG PINK POLKADOT,2.0,2023-10-03 19:45:10,1.59,12490,3.18
538907,22383,LUNCH BAG SUKI DESIGN,1.0,2023-10-03 19:45:10,1.68,12490,1.68
538907,22748,POPPY'S PLAYHOUSE KITCHEN,3.0,2023-10-03 19:45:10,2.11,12490,6.33
538909,22383,LUNCH BAG SUKI DESIGN,1.0,2023-06-08 22:24:23,1.59,12977,1.59
538910,22748,POPPY'S PLAYHOUSE KITCHEN,4.0,2023-10-07 15:57:06,2.03,12877,8.12
538910,85099B,JUMBO BAG RED RETROSPOT,1.0,2023-10-07 15:57:06,1.92,12877,1.92
538911,84406B,CREAM CUPID HEARTS COAT HANGER,2.0,2023-08-14 19:17:23,2.85,12426,5.7
538912,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2.0,2023-10-25 15:51:01,3.24,13099,6.48
538912,22632,HAND WARMER RED POLKA DOT,1.0,2023-10-25 15:51:01,1.79,13099,1.79
538912,20728,LUNCH BAG CARS BLUE,1.0,2023-10-25 15:51:01,1.58,13099,1.58
538912,20726,LUNCH BAG WOODLAND,1.0,2023-10-25 15:51:01,1.61,13099,1.61
